loadcase,node_id,label,mass,x,y,z,fx,fy,fz
LC11024117,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,32.55,6.51,-130.2
LC11024117,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,45.0,9.0,-180.0
LC11024117,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,8.386641783,1.6773283566,-33.546567132
LC11025338,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,-0.195,0.039,0.6370000000000001
LC11025338,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,-41.274456900000004,8.25489138,134.82989254000003
LC11025338,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,-0.045,0.009,0.147
LC11025338,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,-5.394554722500001,1.0789109445,17.6222120935
LC11025338,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,-4.3953741675,0.8790748334999999,14.3582222805
LC11025338,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,-5.919904548,1.1839809096,19.338354856800002
LC11025338,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,-0.24,0.048,0.784
LC11025338,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,-1.0580204955,0.2116040991,3.4562002853000005
LC11025338,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,-3.116710737,0.6233421474,10.181255074200001
LC11025338,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,-0.6900000000000001,0.138,2.2540000000000004
LC11025338,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,-11.125747116,2.2251494232,36.3441072456
LC11025338,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,-32.55,6.51,106.33
LC11025338,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,-45.0,9.0,147.0
LC11025338,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,-8.386641783,1.6773283566,27.3963631578
LC11026355,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,0.195,-0.039,0.6370000000000001
LC11026355,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,41.274456900000004,-8.25489138,134.82989254000003
LC11026355,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,0.045,-0.009,0.147
LC11026355,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,5.394554722500001,-1.0789109445,17.6222120935
LC11026355,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,4.3953741675,-0.8790748334999999,14.3582222805
LC11026355,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,5.919904548,-1.1839809096,19.338354856800002
LC11026355,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,0.24,-0.048,0.784
LC11026355,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,1.0580204955,-0.2116040991,3.4562002853000005
LC11026355,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,3.116710737,-0.6233421474,10.181255074200001
LC11026355,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,0.6900000000000001,-0.138,2.2540000000000004
LC11026355,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,11.125747116,-2.2251494232,36.3441072456
LC11026355,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,32.55,-6.51,106.33
LC11026355,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,45.0,-9.0,147.0
LC11026355,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,8.386641783,-1.6773283566,27.3963631578
LC11032274,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,0.195,-0.28600000000000003,0.13
LC11032274,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,41.274456900000004,-60.535870120000006,27.5163046
LC11032274,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,0.045,-0.066,0.03
LC11032274,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,5.394554722500001,-7.912013593000001,3.596369815
LC11032274,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,4.3953741675,-6.4465487790000005,2.930249445
LC11032274,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,5.919904548,-8.682526670400001,3.946603032
LC11032274,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,0.24,-0.35200000000000004,0.16
LC11032274,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,1.0580204955,-1.5517633934000001,0.705346997
LC11032274,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,3.116710737,-4.571175747600001,2.077807158
LC11032274,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,0.6900000000000001,-1.0120000000000002,0.46
LC11032274,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,11.125747116,-16.317762436800002,7.417164744
LC11032274,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,32.55,-47.74,21.7
LC11032274,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,45.0,-66.0,30.0
LC11032274,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,8.386641783,-12.3004079484,5.591094522
LC11032285,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,-0.195,-0.28600000000000003,0.13
LC11032285,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,-41.274456900000004,-60.535870120000006,27.5163046
LC11032285,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,-0.045,-0.066,0.03
LC11032285,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,-5.394554722500001,-7.912013593000001,3.596369815
LC11032285,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,-4.3953741675,-6.4465487790000005,2.930249445
LC11032285,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,-5.919904548,-8.682526670400001,3.946603032
LC11032285,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,-0.24,-0.35200000000000004,0.16
LC11032285,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,-1.0580204955,-1.5517633934000001,0.705346997
LC11032285,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,-3.116710737,-4.571175747600001,2.077807158
LC11032285,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,-0.6900000000000001,-1.0120000000000002,0.46
LC11032285,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,-11.125747116,-16.317762436800002,7.417164744
LC11032285,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,-32.55,-47.74,21.7
LC11032285,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,-45.0,-66.0,30.0
LC11032285,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,-8.386641783,-12.3004079484,5.591094522
LC11032315,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,-0.195,-0.28600000000000003,0.13
LC11032315,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,-41.274456900000004,-60.535870120000006,27.5163046
LC11032315,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,-0.045,-0.066,0.03
LC11032315,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,-5.394554722500001,-7.912013593000001,3.596369815
LC11032315,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,-4.3953741675,-6.4465487790000005,2.930249445
LC11032315,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,-5.919904548,-8.682526670400001,3.946603032
LC11032315,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,-0.24,-0.35200000000000004,0.16
LC11032315,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,-1.0580204955,-1.5517633934000001,0.705346997
LC11032315,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,-3.116710737,-4.571175747600001,2.077807158
LC11032315,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,-0.6900000000000001,-1.0120000000000002,0.46
LC11032315,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,-11.125747116,-16.317762436800002,7.417164744
LC11032315,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,-32.55,-47.74,21.7
LC11032315,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,-45.0,-66.0,30.0
LC11032315,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,-8.386641783,-12.3004079484,5.591094522
LC11032330,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,-0.195,0.28600000000000003,0.13
LC11032330,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,-41.274456900000004,60.535870120000006,27.5163046
LC11032330,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,-0.045,0.066,0.03
LC11032330,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,-5.394554722500001,7.912013593000001,3.596369815
LC11032330,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,-4.3953741675,6.4465487790000005,2.930249445
LC11032330,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,-5.919904548,8.682526670400001,3.946603032
LC11032330,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,-0.24,0.35200000000000004,0.16
LC11032330,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,-1.0580204955,1.5517633934000001,0.705346997
LC11032330,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,-3.116710737,4.571175747600001,2.077807158
LC11032330,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,-0.6900000000000001,1.0120000000000002,0.46
LC11032330,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,-11.125747116,16.317762436800002,7.417164744
LC11032330,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,-32.55,47.74,21.7
LC11032330,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,-45.0,66.0,30.0
LC11032330,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,-8.386641783,12.3004079484,5.591094522
LC11032331,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,-0.195,0.28600000000000003,0.13
LC11032331,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,-41.274456900000004,60.535870120000006,27.5163046
LC11032331,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,-0.045,0.066,0.03
LC11032331,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,-5.394554722500001,7.912013593000001,3.596369815
LC11032331,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,-4.3953741675,6.4465487790000005,2.930249445
LC11032331,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,-5.919904548,8.682526670400001,3.946603032
LC11032331,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,-0.24,0.35200000000000004,0.16
LC11032331,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,-1.0580204955,1.5517633934000001,0.705346997
LC11032331,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,-3.116710737,4.571175747600001,2.077807158
LC11032331,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,-0.6900000000000001,1.0120000000000002,0.46
LC11032331,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,-11.125747116,16.317762436800002,7.417164744
LC11032331,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,-32.55,47.74,21.7
LC11032331,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,-45.0,66.0,30.0
LC11032331,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,-8.386641783,12.3004079484,5.591094522
LC11032471,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,0.195,-0.28600000000000003,0.13
LC11032471,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,41.274456900000004,-60.535870120000006,27.5163046
LC11032471,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,0.045,-0.066,0.03
LC11032471,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,5.394554722500001,-7.912013593000001,3.596369815
LC11032471,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,4.3953741675,-6.4465487790000005,2.930249445
LC11032471,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,5.919904548,-8.682526670400001,3.946603032
LC11032471,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,0.24,-0.35200000000000004,0.16
LC11032471,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,1.0580204955,-1.5517633934000001,0.705346997
LC11032471,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,3.116710737,-4.571175747600001,2.077807158
LC11032471,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,0.6900000000000001,-1.0120000000000002,0.46
LC11032471,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,11.125747116,-16.317762436800002,7.417164744
LC11032471,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,32.55,-47.74,21.7
LC11032471,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,45.0,-66.0,30.0
LC11032471,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,8.386641783,-12.3004079484,5.591094522
LC11032486,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,0.195,0.28600000000000003,0.13
LC11032486,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,41.274456900000004,60.535870120000006,27.5163046
LC11032486,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,0.045,0.066,0.03
LC11032486,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,5.394554722500001,7.912013593000001,3.596369815
LC11032486,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,4.3953741675,6.4465487790000005,2.930249445
LC11032486,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,5.919904548,8.682526670400001,3.946603032
LC11032486,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,0.24,0.35200000000000004,0.16
LC11032486,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,1.0580204955,1.5517633934000001,0.705346997
LC11032486,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,3.116710737,4.571175747600001,2.077807158
LC11032486,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,0.6900000000000001,1.0120000000000002,0.46
LC11032486,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,11.125747116,16.317762436800002,7.417164744
LC11032486,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,32.55,47.74,21.7
LC11032486,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,45.0,66.0,30.0
LC11032486,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,8.386641783,12.3004079484,5.591094522
LC11032510,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,-0.195,-0.28600000000000003,0.13
LC11032510,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,-41.274456900000004,-60.535870120000006,27.5163046
LC11032510,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,-0.045,-0.066,0.03
LC11032510,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,-5.394554722500001,-7.912013593000001,3.596369815
LC11032510,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,-4.3953741675,-6.4465487790000005,2.930249445
LC11032510,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,-5.919904548,-8.682526670400001,3.946603032
LC11032510,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,-0.24,-0.35200000000000004,0.16
LC11032510,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,-1.0580204955,-1.5517633934000001,0.705346997
LC11032510,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,-3.116710737,-4.571175747600001,2.077807158
LC11032510,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,-0.6900000000000001,-1.0120000000000002,0.46
LC11032510,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,-11.125747116,-16.317762436800002,7.417164744
LC11032510,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,-32.55,-47.74,21.7
LC11032510,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,-45.0,-66.0,30.0
LC11032510,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,-8.386641783,-12.3004079484,5.591094522
LC11032516,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,0.195,0.28600000000000003,0.13
LC11032516,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,41.274456900000004,60.535870120000006,27.5163046
LC11032516,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,0.045,0.066,0.03
LC11032516,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,5.394554722500001,7.912013593000001,3.596369815
LC11032516,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,4.3953741675,6.4465487790000005,2.930249445
LC11032516,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,5.919904548,8.682526670400001,3.946603032
LC11032516,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,0.24,0.35200000000000004,0.16
LC11032516,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,1.0580204955,1.5517633934000001,0.705346997
LC11032516,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,3.116710737,4.571175747600001,2.077807158
LC11032516,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,0.6900000000000001,1.0120000000000002,0.46
LC11032516,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,11.125747116,16.317762436800002,7.417164744
LC11032516,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,32.55,47.74,21.7
LC11032516,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,45.0,66.0,30.0
LC11032516,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,8.386641783,12.3004079484,5.591094522
LC14010019,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,-0.52,0.13,-0.13
LC14010019,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,-110.0652184,27.5163046,-27.5163046
LC14010019,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,-0.12,0.03,-0.03
LC14010019,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,-14.38547926,3.596369815,-3.596369815
LC14010019,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,-11.72099778,2.930249445,-2.930249445
LC14010019,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,-15.786412128,3.946603032,-3.946603032
LC14010019,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,-0.64,0.16,-0.16
LC14010019,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,-2.821387988,0.705346997,-0.705346997
LC14010019,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,-8.311228632,2.077807158,-2.077807158
LC14010019,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,-1.84,0.46,-0.46
LC14010019,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,-29.668658976,7.417164744,-7.417164744
LC14010019,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,-86.8,21.7,-21.7
LC14010019,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,-120.0,30.0,-30.0
LC14010019,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,-22.364378088,5.591094522,-5.591094522
